country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,estimated_generation_gwh_2017,estimated_generation_note_2017
AUS,Australia,Crookwell Wind Farm,AUS0000046,4.8,-34.5165,149.5425,Wind,12.55,CAPACITY-FACTOR-V1
AUS,Australia,Crowlands Wind Farm,AUS0000518,80,-37.1216,143.1537,Wind,209.25,CAPACITY-FACTOR-V1
AUS,Australia,Cullerin Range Wind Farm,AUS0000003,30,-34.805,149.4001,Wind,78.46,CAPACITY-FACTOR-V1
AUS,Australia,Daandine,AUS0000155,33,-27.0863,150.943,Gas,91.52,CAPACITY-FACTOR-V1
AUS,Australia,Dampier,AUS0000185,120,-20.648,116.7219,Gas,332.81,CAPACITY-FACTOR-V1
AUS,Australia,Darling Downs,AUS0000156,644,-27.1169,150.8942,Gas,1786.08,CAPACITY-FACTOR-V1
AUS,Australia,Darling Downs Solar Farm,AUS0000526,110,-27.1169,150.8942,Solar,271.07,SOLAR-V1-NO-AGE
AUS,Australia,Darlot Gold Mine,AUS0000321,11.7,-27.8972,121.2698,Gas,32.44,CAPACITY-FACTOR-V1
AUS,Australia,Dartmouth (Mount Beauty Hydro Scheme),AUS0000109,150,-36.5564,147.5206,Hydro,515.46,HYDRO-V1
AUS,Australia,Darwin DRW,WKS0068285,4,-12.4157,130.8908,Solar,6.5,SOLAR-V1-NO-AGE
AUS,Australia,Daydream Solar Farm ,AUS0000531,50,-20.4947,147.7707,Solar,121.95,SOLAR-V1-NO-AGE
AUS,Australia,DeGrussa,WKS0065085,10.6,-25.55,119.317,Solar,24.59,SOLAR-V1-NO-AGE
AUS,Australia,Denham Diesel Backup,AUS0000353,1.6,-25.9167,113.534,Oil,3.09,CAPACITY-FACTOR-V1
AUS,Australia,Derby,AUS0000366,12.53,-17.3141,123.6441,Gas,34.75,CAPACITY-FACTOR-V1
AUS,Australia,Devils Gate,AUS0000136,60,-41.3505,146.2632,Hydro,208.17,HYDRO-V1
AUS,Australia,Diamantina,AUS0000459,242,-20.7837,139.4833,Gas,671.16,CAPACITY-FACTOR-V1
AUS,Australia,Dry Creek,AUS0000233,156,-34.8475,138.5818,Gas,432.65,CAPACITY-FACTOR-V1
AUS,Australia,Dubbo,WKS0064626,30,-32.273,148.658,Solar,70.67,SOLAR-V1-NO-AGE
AUS,Australia,EarthPower Biomass Plant,AUS0000272,3.9,-33.8204,151.042,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Eastern Creek,AUS0000045,5.4,-33.8142,150.8537,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Eastern Creek 2,AUS0000044,8.984,-33.8125,150.8617,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Eildon,AUS0000084,120,-37.222,145.9215,Hydro,397.2,HYDRO-V1
AUS,Australia,Eildon Small Hydro,AUS0000335,5,-37.2431,145.8974,Hydro,19.87,HYDRO-V1
AUS,Australia,Elliott,AUS0000488,1,-17.5504,133.5393,Oil,1.93,CAPACITY-FACTOR-V1
AUS,Australia,Emerald Solar Farm,AUS0000581,68,-23.5084,148.1347,Solar,160.88,SOLAR-V1-NO-AGE
AUS,Australia,Emu Downs,WKS0068582,20,-30.489,115.416,Solar,46.6,SOLAR-V1-NO-AGE
AUS,Australia,Emu Downs Wind Farm,AUS0000043,79.2,-30.4882,115.3768,Wind,207.15,CAPACITY-FACTOR-V1
AUS,Australia,Energy Brix,AUS0000085,195,-38.2546,146.4137,Coal,1259.34,CAPACITY-FACTOR-V1
AUS,Australia,Eraring,AUS0000306,41.5,-33.0617,151.5223,Oil,80.15,CAPACITY-FACTOR-V1
AUS,Australia,Esperance,AUS0000186,33,-33.8762,121.8998,Gas,91.52,CAPACITY-FACTOR-V1
AUS,Australia,Esperance Wind Farm Nine Mile Beach,AUS0000042,3.6,-33.8927,121.7778,Wind,9.41,CAPACITY-FACTOR-V1
AUS,Australia,Esperance Wind Farm Ten Mile Lagoon,AUS0000391,2.03,-33.8802,121.769,Wind,5.3,CAPACITY-FACTOR-V1
AUS,Australia,Exmouth,AUS0000372,8,-21.9465,114.125,Gas,22.18,CAPACITY-FACTOR-V1
AUS,Australia,Fisher,AUS0000135,43.2,-41.6732,146.2687,Hydro,140.86,HYDRO-V1
AUS,Australia,Fitzroy Crossing,AUS0000367,4.06,-18.1956,125.5597,Gas,11.26,CAPACITY-FACTOR-V1
AUS,Australia,Gannawarra Solar Farm,AUS0000601,60,-35.6762,143.4553,Solar,111.93,SOLAR-V1-NO-AGE
AUS,Australia,Geraldton,AUS0000187,21,-28.7701,114.6485,Gas,58.24,CAPACITY-FACTOR-V1
AUS,Australia,German Creek,AUS0000157,45.2,-22.9281,148.5515,Gas,125.35,CAPACITY-FACTOR-V1
AUS,Australia,Gladstone,AUS0000158,1680,-23.8508,151.2187,Coal,10849.73,CAPACITY-FACTOR-V1
AUS,Australia,Glenbawn,AUS0000275,5.8,-32.1097,150.9982,Hydro,17.66,HYDRO-V1
AUS,Australia,Glennies Creek,AUS0000276,13,-32.4598,151.1286,Gas,36.05,CAPACITY-FACTOR-V1
AUS,Australia,Glenorchy,AUS0000418,1.6,-42.8415,147.255,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Goondiwindi,WKS0069520,4.5,-28.325,150.375,Solar,8.25,SOLAR-V1-NO-AGE
AUS,Australia,Gordon,AUS0000143,432,-42.7405,145.9828,Hydro,955.62,HYDRO-V1
AUS,Australia,Gosnells,AUS0000331,1.1,-32.0228,116.0129,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Grange Avenue,AUS0000041,2,-33.7029,150.8312,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Grasmere Wind Farm (Albany Stage II),AUS0000309,13.8,-35.0507,117.7638,Wind,36.09,CAPACITY-FACTOR-V1
AUS,Australia,Greenough River Solar Farm,AUS0000474,10,-28.9043,115.1119,Solar,20.6,SOLAR-V1-NO-AGE
AUS,Australia,Griffith Solar Farm,AUS0000511,36,-34.3155,146.1094,Solar,74.55,SOLAR-V1-NO-AGE
AUS,Australia,Gullen,WKS0068350,10,-34.61,149.476,Solar,19.97,SOLAR-V1-NO-AGE
AUS,Australia,Gullen Range Wind Farm,AUS0000482,165.5,-34.6149,149.4597,Wind,432.89,CAPACITY-FACTOR-V1
AUS,Australia,Gunning,AUS0000040,47,-34.6977,149.3861,Wind,122.93,CAPACITY-FACTOR-V1
AUS,Australia,Guthega,AUS0000303,80,-36.3501,148.4135,Hydro,258.31,HYDRO-V1
AUS,Australia,Hallam Road,AUS0000077,8.984,-38.0535,145.2699,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Hallet 5 - The Bluff,AUS0000454,52.5,-33.3855,138.7928,Wind,137.32,CAPACITY-FACTOR-V1
AUS,Australia,Hallett,AUS0000250,228.3,-33.3487,138.7517,Gas,633.17,CAPACITY-FACTOR-V1
AUS,Australia,Hallett 1 Brown Hill Wind Farm,AUS0000453,94.5,-33.3397,138.7323,Wind,247.17,CAPACITY-FACTOR-V1
AUS,Australia,Hallett 2 Hallet Hill Wind Farm,AUS0000455,71.4,-33.5226,138.8552,Wind,186.75,CAPACITY-FACTOR-V1
AUS,Australia,Halls Creek,AUS0000368,3.69,-18.2328,127.6619,Gas,10.23,CAPACITY-FACTOR-V1
AUS,Australia,Hamilton Solar Farm,AUS0000530,69,-20.5048,147.7671,Solar,168.63,SOLAR-V1-NO-AGE
AUS,Australia,Haughton River Solar Farm,AUS0000592,500,-19.733,147.0483,Solar,1173.5,SOLAR-V1-NO-AGE
AUS,Australia,Hayman Solar Farm,AUS0000532,180,-20.4877,147.7449,Solar,451.48,SOLAR-V1-NO-AGE
AUS,Australia,Hazelwood,AUS0000087,1600,-38.2731,146.3923,Coal,10333.08,CAPACITY-FACTOR-V1
AUS,Australia,Henderson,AUS0000355,3.2,-32.165,115.8008,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Highbury,AUS0000343,2,-34.849,138.7203,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Hobart,AUS0000419,1,-42.8883,147.2888,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Hopetoun Diesel Backup,AUS0000412,1.3,-33.905,120.1299,Oil,2.51,CAPACITY-FACTOR-V1
AUS,Australia,Hopetoun Wind Turbines,AUS0000413,1.2,-33.9078,120.1297,Wind,3.13,CAPACITY-FACTOR-V1
AUS,Australia,Hughendon,WKS0069764,20,-20.875,144.17,Solar,48.01,SOLAR-V1-NO-AGE
AUS,Australia,Hume,AUS0000076,70,-36.1066,147.0326,Hydro,247.46,HYDRO-V1
AUS,Australia,Hunter,AUS0000277,29,-32.836,151.4505,Oil,56,CAPACITY-FACTOR-V1
AUS,Australia,Hunter Valley,AUS0000278,50,-32.3893,150.9664,Gas,138.67,CAPACITY-FACTOR-V1
AUS,Australia,Inkerman Sugar Mill,AUS0000145,10.5,-19.6422,147.4016,Biomass,0,NO-ESTIMATION
AUS,Australia,Invicta Sugar Mill,AUS0000056,150,-19.5167,147.1065,Biomass,0,NO-ESTIMATION
AUS,Australia,Isis Central Sugar Mill,AUS0000159,25,-25.194,152.2086,Biomass,0,NO-ESTIMATION
AUS,Australia,Jacks Gully,AUS0000039,2.3,-34.0734,150.7427,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Jeeralang A,AUS0000088,204,-38.2753,146.4263,Gas,565.77,CAPACITY-FACTOR-V1
AUS,Australia,Jeeralang B,AUS0000089,228,-38.2746,146.4249,Gas,632.34,CAPACITY-FACTOR-V1
AUS,Australia,Jindabyne Dam Mini Hydro,AUS0000021,1.1,-36.4351,148.6333,Hydro,4.86,HYDRO-V1
AUS,Australia,John Butters,AUS0000134,144,-42.1548,145.5345,Hydro,414.06,HYDRO-V1
AUS,Australia,Jounama,AUS0000038,14,-35.562,148.3055,Hydro,48.76,HYDRO-V1
AUS,Australia,Jundee Gold Mine,AUS0000222,21,-26.3712,120.5776,Gas,58.24,CAPACITY-FACTOR-V1
AUS,Australia,KRC Cogeneration Plant,AUS0000332,4.2,-27.4453,153.1185,Gas,11.64,CAPACITY-FACTOR-V1
AUS,Australia,Kalamia Sugar Mill,AUS0000160,9,-19.5223,147.4152,Biomass,0,NO-ESTIMATION
AUS,Australia,Kalamunda,AUS0000329,1.3,-31.9768,115.9988,Oil,2.51,CAPACITY-FACTOR-V1
AUS,Australia,Kalbarri Wind Farm,AUS0000405,1.7,-27.8995,114.1946,Wind,4.44,CAPACITY-FACTOR-V1
AUS,Australia,Kalgoorlie (Parkeston),AUS0000188,110,-30.7378,121.5065,Gas,305.07,CAPACITY-FACTOR-V1
AUS,Australia,Kalgoorlie Nickel Smelter,AUS0000209,42,-30.8737,121.4842,Gas,116.48,CAPACITY-FACTOR-V1
AUS,Australia,Kambalda,AUS0000210,42,-31.1919,121.6741,Gas,116.48,CAPACITY-FACTOR-V1
AUS,Australia,Kangaroo Valley (Shoalhaven Scheme),AUS0000279,160,-34.723,150.4795,Hydro,360.88,HYDRO-V1
AUS,Australia,Karadoc Solar Farm,AUS0000448,112,-34.4154,142.2521,Solar,2.79,SOLAR-V1-NO-AGE
AUS,Australia,Kareeya,AUS0000161,88,-17.767,145.5779,Hydro,220.81,HYDRO-V1
AUS,Australia,Karratha,AUS0000189,86,-20.7626,116.8375,Gas,238.51,CAPACITY-FACTOR-V1
AUS,Australia,Katherine,AUS0000259,34.7,-14.4587,132.2445,Gas,96.23,CAPACITY-FACTOR-V1
AUS,Australia,Kemerton,AUS0000211,260.9,-33.1633,115.7805,Gas,723.58,CAPACITY-FACTOR-V1
AUS,Australia,Kiata Wind Farm,AUS0000506,31.05,-36.3966,141.7474,Wind,81.21,CAPACITY-FACTOR-V1
AUS,Australia,Kidston I,WKS0066503,50,-18.89,144.14,Solar,120.93,SOLAR-V1-NO-AGE
AUS,Australia,King Island (Currie),AUS0000449,8.55,-39.9388,143.892,Oil,16.51,CAPACITY-FACTOR-V1
AUS,Australia,Kogan Creek,AUS0000162,744,-26.9177,150.7493,Coal,4804.88,CAPACITY-FACTOR-V1
AUS,Australia,Koombooloomba,AUS0000055,7.3,-17.8313,145.6034,Hydro,21.28,HYDRO-V1
AUS,Australia,Kununurra,AUS0000370,12.4,-15.7796,128.7395,Oil,23.94,CAPACITY-FACTOR-V1
AUS,Australia,Kwinana,AUS0000194,21,-32.197,115.7759,Gas,58.24,CAPACITY-FACTOR-V1
AUS,Australia,Kwinana (Alcoa Refinery),AUS0000190,74.5,-32.1946,115.7797,Gas,206.62,CAPACITY-FACTOR-V1
AUS,Australia,Kwinana Cogeneration,AUS0000193,123,-32.2225,115.7661,Gas,341.13,CAPACITY-FACTOR-V1
AUS,Australia,Kwinana High Efficiency Gas Turbine Plant,AUS0000195,200,-32.1973,115.7754,Gas,554.68,CAPACITY-FACTOR-V1
AUS,Australia,Kwinana NewGen,AUS0000196,320,-32.202,115.7728,Gas,887.49,CAPACITY-FACTOR-V1
AUS,Australia,Kwinana Swift,AUS0000197,120,-32.2243,115.7783,Gas,332.81,CAPACITY-FACTOR-V1
AUS,Australia,Ladbroke Grove,AUS0000244,80,-37.4567,140.7827,Gas,221.87,CAPACITY-FACTOR-V1
AUS,Australia,Lake Bonney Stage 1 Wind Farm,AUS0000483,80.5,-37.7815,140.4058,Wind,210.56,CAPACITY-FACTOR-V1
AUS,Australia,Lake Bonney Stage 2 Wind Farm,AUS0000062,159,-37.8149,140.4195,Wind,415.88,CAPACITY-FACTOR-V1
AUS,Australia,Lake Bonney Stage 3 Wind Farm,AUS0000484,39,-37.7505,140.393,Wind,102.01,CAPACITY-FACTOR-V1
AUS,Australia,Lake Cargelligo CSP,WKS0071027,3,-33.311,146.4092,Solar,6.12,SOLAR-V1-NO-AGE
AUS,Australia,Lake Echo,AUS0000124,32.4,-42.2537,146.6207,Hydro,109.4,HYDRO-V1
AUS,Australia,Lake Glenmaggie,AUS0000086,4,-37.9047,146.8011,Hydro,14.83,HYDRO-V1
AUS,Australia,Lake Keepit,AUS0000304,6.5,-30.8792,150.4914,Hydro,20.57,HYDRO-V1
AUS,Australia,Lake William Hovell,AUS0000099,2,-36.9129,146.3921,Hydro,9.84,HYDRO-V1
AUS,Australia,Lakeland QLD,WKS0064540,10.9,-15.869,144.862,Solar,25.31,SOLAR-V1-NO-AGE
AUS,Australia,Landfill Management Services Shoal Bay,AUS0000252,1.1,-12.3892,130.9254,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Laverton,AUS0000371,1.5,-28.6216,122.3965,Oil,2.89,CAPACITY-FACTOR-V1
AUS,Australia,Laverton (Granny Smith Gold Mine),AUS0000219,30.6,-28.8096,122.415,Oil,59.1,CAPACITY-FACTOR-V1
AUS,Australia,Laverton North,AUS0000090,312,-37.8416,144.7887,Gas,865.3,CAPACITY-FACTOR-V1
AUS,Australia,Leichhardt,AUS0000460,60,-20.7835,139.4864,Gas,166.4,CAPACITY-FACTOR-V1
AUS,Australia,Leinster Nickel Mine,AUS0000212,59,-27.8141,120.699,Gas,163.63,CAPACITY-FACTOR-V1
AUS,Australia,Lemonthyme,AUS0000132,81.6,-41.6038,146.139,Hydro,251.67,HYDRO-V1
AUS,Australia,Leonards Hill,AUS0000341,4.1,-37.4271,144.1222,Wind,10.72,CAPACITY-FACTOR-V1
AUS,Australia,Leonora,AUS0000409,4.43,-28.8811,121.3213,Gas,12.28,CAPACITY-FACTOR-V1
AUS,Australia,Liapootah,AUS0000123,87.3,-42.3763,146.5099,Hydro,294.93,HYDRO-V1
AUS,Australia,Liddell,AUS0000280,2200,-32.3713,150.9776,Coal,14207.99,CAPACITY-FACTOR-V1
AUS,Australia,Liddell Solar Thermal,AUS0000473,9.3,-32.3761,150.9797,Solar,20.1,SOLAR-V1-NO-AGE
AUS,Australia,Lilyvale Solar Farm,AUS0000582,100,-23.0875,148.439,Solar,248.6,SOLAR-V1-NO-AGE
AUS,Australia,Lincoln Gap,AUS0000620,10,-32.5645,137.5572,Wind,26.15,CAPACITY-FACTOR-V1
AUS,Australia,Longford,AUS0000091,31,-38.2236,147.1657,Gas,85.97,CAPACITY-FACTOR-V1
AUS,Australia,Lonsdale,AUS0000234,20,-35.1097,138.491,Oil,38.62,CAPACITY-FACTOR-V1
AUS,Australia,Lower Lake Margaret,AUS0000131,3.2,-42.0147,145.5261,Hydro,8.67,HYDRO-V1
AUS,Australia,Lower Rubicon,AUS0000338,13.55,-37.3027,145.8458,Hydro,45.05,HYDRO-V1
AUS,Australia,Loy Yang A,AUS0000092,2180,-38.2536,146.5746,Coal,14078.82,CAPACITY-FACTOR-V1
AUS,Australia,Loy Yang B,AUS0000075,1000,-38.2564,146.5864,Coal,6458.17,CAPACITY-FACTOR-V1
AUS,Australia,Lucas Heights I,AUS0000037,5.39,-34.0293,151.0021,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Lucas Heights II,AUS0000036,16,-34.0481,150.9739,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Macarthur Wind Farm,AUS0000417,420,-38.0648,142.1844,Wind,1098.57,CAPACITY-FACTOR-V1
AUS,Australia,Mackay,AUS0000146,30,-21.1446,149.1591,Gas,83.2,CAPACITY-FACTOR-V1
AUS,Australia,Mackintosh,AUS0000142,79.9,-41.6997,145.6461,Hydro,262.86,HYDRO-V1
AUS,Australia,Macknade Sugar Mill,AUS0000174,8,-18.589,146.258,Biomass,0,NO-ESTIMATION
AUS,Australia,Mandurah,AUS0000357,1.3,-32.5079,115.759,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Manildra Solar Farm,AUS0000604,46,-33.1733,148.718,Solar,106.12,SOLAR-V1-NO-AGE
AUS,Australia,Marble Bar Diesel Backup,AUS0000365,1.28,-21.1649,119.7419,Oil,2.47,CAPACITY-FACTOR-V1
AUS,Australia,Maryborough,AUS0000346,7.5,-25.5476,152.7171,Biomass,0,NO-ESTIMATION
AUS,Australia,Maryvale Mill,AUS0000308,54.5,-38.1809,146.4479,Biomass,0,NO-ESTIMATION
AUS,Australia,McArthur River Mine,AUS0000424,78,-16.4335,136.0935,Gas,216.32,CAPACITY-FACTOR-V1
AUS,Australia,McKay Creek (Mount Beauty Hydro Scheme),AUS0000104,150,-36.8584,147.2345,Hydro,429.26,HYDRO-V1
AUS,Australia,Meadowbank,AUS0000122,40,-42.6112,146.8457,Hydro,145.13,HYDRO-V1
AUS,Australia,Meekatharra,AUS0000408,2.9,-26.5952,118.483,Oil,5.6,CAPACITY-FACTOR-V1
AUS,Australia,Melbourne,AUS0000333,1.2,-37.8086,144.9685,Gas,3.32,CAPACITY-FACTOR-V1
AUS,Australia,Merredin,AUS0000450,82,-31.5423,118.227,Gas,227.42,CAPACITY-FACTOR-V1
AUS,Australia,Mica Creek,AUS0000446,325,-20.7776,139.4906,Gas,901.36,CAPACITY-FACTOR-V1
AUS,Australia,Millmerran,AUS0000163,856,-27.9615,151.2789,Coal,5528.2,CAPACITY-FACTOR-V1
AUS,Australia,Mintaro,AUS0000249,90,-33.9031,138.7383,Gas,249.6,CAPACITY-FACTOR-V1
AUS,Australia,Moorabool North Wind Farm,AUS0000602,131,-37.655,144.1913,Wind,342.65,CAPACITY-FACTOR-V1
AUS,Australia,Moorabool South Wind Farm,AUS0000603,131,-37.7402,144.1622,Wind,342.65,CAPACITY-FACTOR-V1
AUS,Australia,Moranbah,AUS0000164,12.56,-21.9851,148.0246,Gas,34.83,CAPACITY-FACTOR-V1
AUS,Australia,Moranbah North,AUS0000054,45.7,-21.8967,147.9507,Gas,126.74,CAPACITY-FACTOR-V1
AUS,Australia,Moree,AUS0000491,60,-29.5722,149.8669,Solar,137.94,SOLAR-V1-NO-AGE
AUS,Australia,Mornington,AUS0000093,1,-38.3916,144.8553,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Mortlake,AUS0000108,566,-38.0632,142.6675,Gas,1569.75,CAPACITY-FACTOR-V1
AUS,Australia,Mortons Lane Wind Farm,AUS0000492,20,-37.8413,142.4653,Wind,52.31,CAPACITY-FACTOR-V1
AUS,Australia,Mount Keith Nickel Mine,AUS0000213,112,-27.2146,120.548,Gas,310.62,CAPACITY-FACTOR-V1
AUS,Australia,Mount Magnet,AUS0000207,1.9,-28.0871,117.8327,Gas,5.26,CAPACITY-FACTOR-V1
AUS,Australia,Mount Millar Wind Farm,AUS0000061,70,-33.6255,136.7039,Wind,183.09,CAPACITY-FACTOR-V1
AUS,Australia,Mount Stuart,AUS0000165,423,-19.338,146.8512,Oil,816.97,CAPACITY-FACTOR-V1
AUS,Australia,Mt Gambier,AUS0000443,10,-37.8388,140.8057,Biomass,0,NO-ESTIMATION
AUS,Australia,Mt Gellibrand Wind Farm,AUS0000494,189,-38.2587,143.8019,Wind,494.35,CAPACITY-FACTOR-V1
AUS,Australia,Mt Mercer Wind Farm,AUS0000478,131,-37.8317,143.8892,Wind,342.65,CAPACITY-FACTOR-V1
AUS,Australia,Mt Piper,AUS0000281,1400,-33.3589,150.0313,Coal,9041.44,CAPACITY-FACTOR-V1
AUS,Australia,Mugga Lane,AUS0000034,3.5,-35.3953,149.1458,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Mugga Lane Solar Park,AUS0000617,13,-35.3989,149.146,Solar,27.55,SOLAR-V1-NO-AGE
AUS,Australia,Muja C,AUS0000214,400,-33.446,116.3062,Coal,2583.27,CAPACITY-FACTOR-V1
AUS,Australia,Muja D,AUS0000215,454,-33.4464,116.3074,Coal,2932.01,CAPACITY-FACTOR-V1
AUS,Australia,Mulgrave,AUS0000375,13,-17.0932,145.7887,Biomass,0,NO-ESTIMATION
AUS,Australia,Mumbida Wind Farm,AUS0000475,55,-28.9918,114.9599,Wind,143.86,CAPACITY-FACTOR-V1
AUS,Australia,Mungarra,AUS0000216,112,-28.8893,115.1177,Gas,310.62,CAPACITY-FACTOR-V1
AUS,Australia,Mungullah,AUS0000387,18,-24.8911,113.7095,Gas,49.92,CAPACITY-FACTOR-V1
AUS,Australia,Munmorah,AUS0000282,600,-33.2117,151.5418,Coal,3874.9,CAPACITY-FACTOR-V1
AUS,Australia,Murra Warra Wind Farm,AUS0000610,429,-36.4333,142.3182,Wind,1122.11,CAPACITY-FACTOR-V1
AUS,Australia,Murray 1,AUS0000107,950,-36.2467,148.1901,Hydro,3518.51,HYDRO-V1
AUS,Australia,Murray 2,AUS0000106,552,-36.2423,148.1362,Hydro,1617.28,HYDRO-V1
AUS,Australia,Murrin Murrin (Nickel Mine),AUS0000223,78,-28.9238,121.3293,Gas,216.32,CAPACITY-FACTOR-V1
AUS,Australia,Musselroe,AUS0000420,168,-40.7798,148.0097,Wind,439.43,CAPACITY-FACTOR-V1
AUS,Australia,Narrogin Bioenergy Plant,AUS0000444,1,-32.9521,117.1916,Biomass,0,NO-ESTIMATION
AUS,Australia,Narromine,WKS0064625,15,-32.224,148.256,Solar,35.8,SOLAR-V1-NO-AGE
AUS,Australia,Neerabup,AUS0000198,330,-31.6712,115.8021,Gas,915.23,CAPACITY-FACTOR-V1
AUS,Australia,Newman Iron Ore Mine,AUS0000199,170,-23.3443,119.7086,Gas,471.48,CAPACITY-FACTOR-V1
AUS,Australia,Newport,AUS0000094,500,-37.8415,144.8942,Gas,1386.71,CAPACITY-FACTOR-V1
AUS,Australia,Nhulunbuy,AUS0000614,24,-12.1889,136.6872,Oil,46.35,CAPACITY-FACTOR-V1
AUS,Australia,Nieterana,AUS0000013,2.2,-42.2686,146.2629,Hydro,9.78,HYDRO-V1
AUS,Australia,Nine Network,AUS0000316,3.2,-33.811,151.1966,Oil,6.18,CAPACITY-FACTOR-V1
AUS,Australia,Noranda,AUS0000326,1.1,-31.8654,115.8773,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Normanton,WKS0067635,4.5,-17.681,141.05,Solar,9.28,SOLAR-V1-NO-AGE
AUS,Australia,Norseman Mine,AUS0000320,9,-32.1963,121.7943,Oil,17.38,CAPACITY-FACTOR-V1
AUS,Australia,North Brown Hill  Wind Farm,AUS0000024,132.3,-33.3093,138.7296,Wind,346.05,CAPACITY-FACTOR-V1
AUS,Australia,North Sydney,AUS0000314,2.4,-33.8398,151.2069,Gas,6.65,CAPACITY-FACTOR-V1
AUS,Australia,Northam,WKS0069241,10,-31.652,116.711,Solar,19.29,SOLAR-V1-NO-AGE
AUS,Australia,Numurkah Solar Farm,AUS0000587,100,-36.1592,145.4746,Solar,185.29,SOLAR-V1-NO-AGE
AUS,Australia,Nymboida,AUS0000283,33.6,-29.9257,152.7417,Hydro,92.19,HYDRO-V1
AUS,Australia,Nyngan Solar Plant,AUS0000476,102,-31.5527,147.0854,Solar,248.11,SOLAR-V1-NO-AGE
AUS,Australia,Oakey,AUS0000166,282,-27.4183,151.6797,Gas,782.1,CAPACITY-FACTOR-V1
AUS,Australia,Oakey 1,WKS0070607,25,-27.406,151.647,Solar,59.49,SOLAR-V1-NO-AGE
AUS,Australia,Oakey 2,WKS0070608,55,-27.412,151.655,Solar,130.92,SOLAR-V1-NO-AGE
AUS,Australia,Oakland Hills Wind Farm,AUS0000016,67,-37.6871,142.5467,Wind,175.24,CAPACITY-FACTOR-V1
AUS,Australia,Oaky,AUS0000284,4.8,-30.5751,152.069,Hydro,13.36,HYDRO-V1
AUS,Australia,Oaky Creek,AUS0000167,20,-22.9878,148.5817,Gas,55.46,CAPACITY-FACTOR-V1
AUS,Australia,Onslow,AUS0000411,3.6,-21.6582,115.099,Gas,9.98,CAPACITY-FACTOR-V1
AUS,Australia,Ord River,AUS0000224,30,-16.1201,128.7383,Hydro,106.02,HYDRO-V1
AUS,Australia,Osborne,AUS0000235,180,-34.798,138.5079,Gas,499.21,CAPACITY-FACTOR-V1
AUS,Australia,Owen Springs,AUS0000255,36,-23.8636,133.8255,Gas,99.84,CAPACITY-FACTOR-V1
AUS,Australia,Paloona,AUS0000130,28,-41.2826,146.249,Hydro,96.94,HYDRO-V1
AUS,Australia,Paraburdoo,AUS0000229,155,-23.2233,117.6133,Gas,429.88,CAPACITY-FACTOR-V1
AUS,Australia,Paraburdoo (Standby),AUS0000228,20,-23.2238,117.6137,Gas,55.46,CAPACITY-FACTOR-V1
AUS,Australia,Parkes Solar Farm,AUS0000516,66,-33.1027,148.075,Solar,145.29,SOLAR-V1-NO-AGE
AUS,Australia,Pedler Creek,AUS0000236,3,-35.2023,138.5021,Waste,0,CAPACITY-FACTOR-V1
AUS,Australia,Pelican Point,AUS0000237,478,-34.765,138.5053,Gas,1325.69,CAPACITY-FACTOR-V1
AUS,Australia,Perth Zoo,AUS0000426,2.37,-31.9767,115.8548,Solar,4.64,SOLAR-V1-NO-AGE
AUS,Australia,Peterborough SA,WKS0071194,4.9,-32.945,138.905,Solar,9.8,SOLAR-V1-NO-AGE
AUS,Australia,Pindari,AUS0000012,6.7,-29.3886,151.2442,Hydro,24.35,HYDRO-V1
AUS,Australia,Pine Creek,AUS0000258,34.76,-13.7856,131.8624,Gas,96.4,CAPACITY-FACTOR-V1
AUS,Australia,Pinjar,AUS0000200,576,-31.5568,115.8204,Gas,1597.49,CAPACITY-FACTOR-V1
AUS,Australia,Pinjarra Bauxite Mine and Alumina Refinery,AUS0000201,280,-32.6473,115.9469,Gas,776.55,CAPACITY-FACTOR-V1
AUS,Australia,Pioneer Sugar Mill,AUS0000053,67.8,-19.5575,147.3308,Biomass,0,NO-ESTIMATION
AUS,Australia,Plane Creek Sugar Mill,AUS0000074,14,-21.4282,149.2159,Biomass,0,NO-ESTIMATION
AUS,Australia,Plutonic Gold Mine,AUS0000225,28,-25.311,119.4508,Gas,77.65,CAPACITY-FACTOR-V1
AUS,Australia,Poatina,AUS0000121,100,-41.8115,146.9192,Hydro,320.82,HYDRO-V1
