country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,estimated_generation_gwh_2017,estimated_generation_note_2017
AUS,Australia,sdv-pii-uifpy,sdv-id-aBchek,1466.407,-65.107776,143.077077,Gas,4005.59,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-42swl,sdv-id-XOJLjD,249.446,-14.380188,32.925391,Gas,224.22,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-y9x4d,sdv-id-eDcqJd,8.557,-14.77775,-28.72798,Gas,95.93,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-jm24l,sdv-id-EigBKa,1.566,45.984153,50.453442,Hydro,762.74,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-4sqde,sdv-id-BpATRk,109.092,-58.2981825,125.947114,Hydro,794.97,HYDRO-V1
ALB,Algeria,sdv-pii-1oymc,sdv-id-haMBHb,12.551,76.9676255,47.030492,Solar,67.3,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-uo9x7,sdv-id-Hkukxo,116.845,55.649256,-9.118332,Hydro,1103.14,HYDRO-V1
AUS,Australia,sdv-pii-upeh5,sdv-id-cGJYzE,95.116,80.2246765,110.011097,Hydro,718.19,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-far99,sdv-id-ktQPHm,14.213,-0.028993,130.03651,Gas,6.59,HYDRO-V1
ARG,Australia,sdv-pii-e6m7a,sdv-id-mexuWZ,73.775,17.006393,111.557505,Wind,835.36,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-962ut,sdv-id-rNcjcB,160.233,-73.894822,45.251981,Wind,293.3,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-qsp7g,sdv-id-yUfSjz,102.331,77.01155,124.166621,Solar,1541.18,CAPACITY-FACTOR-V1
AUT,Australia,sdv-pii-75110,sdv-id-QUnrxU,4.78,12.5636975,-26.459725,Hydro,1335.06,SOLAR-V1-NO-AGE
ARG,Argentina,sdv-pii-qie2b,sdv-id-PyHLYd,649.019,-15.9204975,54.926499,Oil,2308.64,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-06cf6,sdv-id-AtXUbM,1.002,-53.6810345,156.782221,Oil,2.89,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-fqlgk,sdv-id-VpQfHE,33.854,-52.4987,35.115239,Solar,11.64,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-8dgn6,sdv-id-KBkMgA,4.891,-20.0033945,148.527581,Biomass,18.5,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-18vw8,sdv-id-PSWeKn,871.815,-7.537193,100.009183,Hydro,1487.18,CAPACITY-FACTOR-V1
DZA,Argentina,sdv-pii-s1jyr,sdv-id-drEtRN,558.397,66.3342385,-130.594918,Hydro,3733.36,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-gw91g,sdv-id-pysAGf,470.92,28.346184,-152.896556,Oil,344.45,CAPACITY-FACTOR-V1
AUS,Austria,sdv-pii-yew2x,sdv-id-LlOVpP,13.796,-78.9263125,97.276687,Oil,422.6,SOLAR-V1-NO-AGE
ARG,Argentina,sdv-pii-aevuu,sdv-id-ZKLMlh,1.03,-72.0690525,51.737062,Wind,57.98,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-xwmdr,sdv-id-sKRFxe,29.519,38.6506955,92.162667,Wind,321.14,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-fq403,sdv-id-hAHHQy,24.76,-35.9551265,7.768142,Wind,44.68,CAPACITY-FACTOR-V1
DZA,Algeria,sdv-pii-qdmj4,sdv-id-tzNUIH,7.986,-15.7749645,-150.672931,Hydro,1220.75,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-muctw,sdv-id-kCLDMh,57.386,2.579424,-145.48583,Hydro,1968.82,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-3hiom,sdv-id-RixKCA,29.683,15.003532,119.709911,Gas,1255.94,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-v2ugt,sdv-id-YRBKZa,158.046,4.8703215,-16.810055,Solar,186.46,NO-ESTIMATION
AUS,Argentina,sdv-pii-uljk6,sdv-id-wHegCW,2.373,-20.7868795,-120.139188,Biomass,0.04,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-apny6,sdv-id-faUUsY,60.451,0.062947,-39.802884,Other,61.35,CAPACITY-FACTOR-V1
DZA,Antarctica,sdv-pii-n7icq,sdv-id-tfgRcz,560.26,-84.0495015,-80.289234,Solar,3121.28,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-nsf35,sdv-id-vhiDjX,29.76,32.307219,-132.364266,Gas,18.15,CAPACITY-FACTOR-V1
DZA,Algeria,sdv-pii-elwgz,sdv-id-yRSnwd,10.054,-20.5526995,168.12099,Hydro,699.63,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-1ycld,sdv-id-yQAEnG,2.475,-89.790416,35.321552,Gas,391.03,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-g4qcp,sdv-id-tKJOWY,7.258,58.779005,72.855234,Gas,811.52,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-ac6o2,sdv-id-isfGbP,49.137,-75.961662,-7.083811,Gas,59.01,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-m9u1s,sdv-id-gDHVQB,536.356,-45.8052175,156.481974,Coal,325.58,CAPACITY-FACTOR-V1
AGO,Argentina,sdv-pii-w1xvc,sdv-id-BsMGyf,14.439,-39.7386445,-144.265185,Gas,113.13,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-1qv3q,sdv-id-eUljqL,25.475,40.991174,138.194236,Oil,131.41,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-xzn5w,sdv-id-lRRTIx,145.458,-32.8326985,147.179569,Gas,139.95,CAPACITY-FACTOR-V1
AZE,Austria,sdv-pii-542oo,sdv-id-kVSbMM,14.946,-13.7072905,139.683851,Gas,123.17,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-9cb0u,sdv-id-SskHlH,1074.883,26.9689725,35.034648,Gas,5428.01,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-fiztf,sdv-id-Vrvgkq,8.712,43.4340805,-5.079891,Hydro,593.7,HYDRO-V1
ARG,Australia,sdv-pii-9u4i3,sdv-id-uGaoYf,21.35,-56.5501985,111.597863,Gas,1730.21,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-4z3wn,sdv-id-BnIfsu,109.477,32.3581235,-94.655965,Gas,83.73,CAPACITY-FACTOR-V1
DZA,Algeria,sdv-pii-fzccb,sdv-id-NrRgji,195.441,-50.8740745,70.681188,Hydro,2587.31,HYDRO-V1
AZE,Bangladesh,sdv-pii-jhmoh,sdv-id-pHnEWH,18.424,-53.054758,173.993035,Wind,4.59,CAPACITY-FACTOR-V1
AUT,Australia,sdv-pii-8cade,sdv-id-QPrcNy,203.679,-63.8077025,-176.62248,Hydro,2589.12,HYDRO-V1
AUS,Angola,sdv-pii-vexq2,sdv-id-MXyNZg,1.457,-88.418048,90.966684,Oil,3.29,HYDRO-V1
AUS,Argentina,sdv-pii-hj6e0,sdv-id-wZgUNZ,473.586,-18.0976385,40.318228,Solar,2984.97,NO-ESTIMATION
DZA,Algeria,sdv-pii-kpisu,sdv-id-okzOGo,30.53,32.2660995,-179.105381,Wind,96.4,CAPACITY-FACTOR-V1
DZA,Algeria,sdv-pii-asplv,sdv-id-euJznD,184.68,-26.7119005,152.66065,Hydro,1844.59,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-iubrf,sdv-id-TNlUCd,202.503,-37.700708,-3.944215,Hydro,754.91,HYDRO-V1
AUT,Bangladesh,sdv-pii-35xhj,sdv-id-SBxWgO,1.002,21.237319,-88.385939,Oil,0.25,HYDRO-V1
AUS,Australia,sdv-pii-cc3g6,sdv-id-umBHlX,1.0,86.817509,-149.01219,Wind,11.88,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-269ll,sdv-id-ghRdic,1.001,18.9800225,-169.094912,Gas,2.8,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-uauhc,sdv-id-LBPkJI,36.21,-6.976021,124.064317,Waste,73.31,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-1nigc,sdv-id-wfyVlF,4.3,61.000592,161.129773,Solar,1093.84,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-gdopk,sdv-id-NoaHEZ,7.766,-70.615889,-69.332252,Solar,520.39,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ehcgh,sdv-id-PSEzrr,75.192,75.8805595,-143.394647,Gas,598.31,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-apeoc,sdv-id-MZcNGf,184.084,31.5449775,-14.076898,Coal,154.16,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-crr4f,sdv-id-iVToMP,211.342,23.100621,-122.536424,Gas,304.69,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-qbomc,sdv-id-ddSnea,5.63,-13.8905765,70.994884,Solar,935.77,HYDRO-V1
ARG,Argentina,sdv-pii-sj8j3,sdv-id-kANyeE,30.882,80.65699,161.201505,Oil,147.74,CAPACITY-FACTOR-V1
AUT,Australia,sdv-pii-i0uw1,sdv-id-zSmQTQ,5.632,-58.140607,-145.179704,Gas,608.48,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-k8mth,sdv-id-ZlBjgD,386.678,-57.9335405,-157.903836,Oil,403.63,CAPACITY-FACTOR-V1
AUT,Australia,sdv-pii-abir6,sdv-id-pukGGC,24.215,-54.090144,62.19285,Gas,272.13,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-z03mx,sdv-id-hScmRe,487.87,48.157624,-134.291637,Wind,503.17,NO-ESTIMATION
ARG,Australia,sdv-pii-x9vw2,sdv-id-oGqdjq,62.257,-56.108971,-48.810723,Wind,13.51,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-6zn2f,sdv-id-NmjWWY,1.114,-81.430689,165.878804,Gas,0.04,SOLAR-V1-NO-AGE
DZA,Argentina,sdv-pii-01yge,sdv-id-MKAmuQ,6.738,70.575893,-40.935819,Wind,10.5,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-7eys0,sdv-id-RBBuwB,500.421,-32.8547505,109.423698,Gas,2989.79,CAPACITY-FACTOR-V1
AUT,Australia,sdv-pii-gdv7r,sdv-id-aCWoPp,98.765,83.354159,-61.698171,Biomass,113.03,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-p2qcu,sdv-id-yCxRHI,655.833,1.405002,-85.025356,Gas,2819.25,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-9aq57,sdv-id-JzduPw,3.669,-17.1124505,-59.106904,Solar,867.65,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-zaf4n,sdv-id-ltHzwE,75.336,-50.078438,-170.974194,Gas,244.05,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-jab8t,sdv-id-vANtRb,8.951,53.703613,-124.04621,Oil,9.78,CAPACITY-FACTOR-V1
AUS,Austria,sdv-pii-6detu,sdv-id-HoEYhA,27.691,-21.791585,-51.617743,Wind,8.23,SOLAR-V1-NO-AGE
ARG,Argentina,sdv-pii-oygyz,sdv-id-xsxWzM,179.617,8.8960575,116.9037,Oil,48.93,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-77gjr,sdv-id-pFNMvi,73.835,-65.382137,-103.964187,Gas,58.9,HYDRO-V1
AUS,Australia,sdv-pii-qlj08,sdv-id-zRnnRw,324.707,-2.0915345,-1.224498,Gas,2616.53,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-5plub,sdv-id-SygNKZ,718.302,-53.027971,-146.258661,Hydro,853.39,SOLAR-V1-NO-AGE
AZE,Bangladesh,sdv-pii-lxeog,sdv-id-BRYnAR,11.428,-20.5072915,-156.720019,Oil,196.45,SOLAR-V1-NO-AGE
BGD,Bangladesh,sdv-pii-42xkm,sdv-id-oHQmGU,592.832,-66.637978,-17.765528,Solar,3366.05,HYDRO-V1
AUS,Australia,sdv-pii-tfi6d,sdv-id-FrdOvy,1236.819,37.263157,-176.037599,Hydro,4002.5,HYDRO-V1
ARG,Australia,sdv-pii-kov9b,sdv-id-LqNgTf,124.444,-52.8919995,-98.352967,Hydro,375.57,HYDRO-V1
AUS,Australia,sdv-pii-x0y50,sdv-id-ACcqmM,27.039,1.547808,56.024525,Wind,823.69,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-t0ylq,sdv-id-wzqwMB,12.609,-8.8496975,-143.204227,Oil,24.05,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-t59r7,sdv-id-akNhNm,11.794,1.049989,98.568853,Hydro,2897.68,HYDRO-V1
ARG,Australia,sdv-pii-wbqw3,sdv-id-qlmTxi,6.803,-55.880743,-1.616446,Coal,503.18,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-uacx9,sdv-id-YcWLVR,502.815,-36.070326,-47.434635,Solar,1701.55,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-rcq11,sdv-id-Qnnmpu,1.017,50.379299,-166.361372,Waste,0.05,HYDRO-V1
AUT,Austria,sdv-pii-dblbm,sdv-id-dtsDVb,163.086,-78.7866475,-91.47549,Coal,20.91,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-0vit6,sdv-id-BmPaMT,88.271,55.696664,-153.646856,Solar,3753.34,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-hssk7,sdv-id-CXDLgo,56.922,-68.725078,134.771522,Wind,65.4,SOLAR-V1-NO-AGE
AUS,Austria,sdv-pii-beo4z,sdv-id-gVNaTR,1.944,-23.1519925,-29.695287,Solar,287.65,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-h58j7,sdv-id-emSFwG,447.895,13.839461,28.337627,Oil,765.07,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-uqgy0,sdv-id-NWgFrK,1364.031,4.223416,18.545093,Oil,522.59,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-pkrnz,sdv-id-yeOFTO,1.012,54.0976235,45.40031,Hydro,0.17,HYDRO-V1
BGD,Bangladesh,sdv-pii-m93am,sdv-id-wNMKIm,176.787,-6.7264265,78.044586,Gas,582.31,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-m4m80,sdv-id-FTIJSn,1.092,-47.4977375,53.330138,Gas,115.63,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-s7j29,sdv-id-VnqGIR,60.69,-38.009214,36.620322,Hydro,323.39,HYDRO-V1
AUS,Australia,sdv-pii-zm7xm,sdv-id-INqczs,2101.536,-85.4586705,178.262777,Biomass,4534.58,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-fj75c,sdv-id-NvawCj,2.363,29.632765,-59.358531,Waste,125.03,CAPACITY-FACTOR-V1
ARG,Angola,sdv-pii-rf8r2,sdv-id-nwQBDe,791.253,31.6818695,-47.626054,Solar,2733.4,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-1g1wr,sdv-id-EPBjVq,29.519,-82.4700525,1.434114,Hydro,1851.73,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-7zj0q,sdv-id-BuVmKZ,739.042,80.251571,-70.149728,Gas,1208.47,NO-ESTIMATION
AUS,Australia,sdv-pii-df00q,sdv-id-OAxxWO,89.323,-4.2157615,-165.264879,Gas,74.02,HYDRO-V1
AUT,Bangladesh,sdv-pii-c4age,sdv-id-TyivYR,7.664,-14.329997,-127.058472,Gas,51.04,SOLAR-V1-NO-AGE
AUT,Austria,sdv-pii-bh7a6,sdv-id-OtltMn,5.826,56.755793,-6.101595,Hydro,1217.25,HYDRO-V1
BGD,Austria,sdv-pii-nd2rl,sdv-id-BKaqDB,6.035,-73.2744355,-142.663026,Solar,35.55,CAPACITY-FACTOR-V1
BGD,Austria,sdv-pii-s4z8a,sdv-id-dOseBM,78.482,-81.358938,136.78685,Gas,1160.96,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-qx6yp,sdv-id-aYYeAR,1.0,-84.88179,-121.847485,Hydro,206.18,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-um5rf,sdv-id-clXIJG,1.243,-79.7750395,-31.829774,Wind,86.34,SOLAR-V1-NO-AGE
AUS,Austria,sdv-pii-ahdc5,sdv-id-ULojUW,3.268,-24.9271875,-59.260669,Solar,0.7,HYDRO-V1
AUS,Australia,sdv-pii-klzz2,sdv-id-KmBQsA,4.143,35.5121245,134.566238,Oil,0.4,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-op829,sdv-id-MHWyen,61.909,-41.4096605,124.755931,Hydro,224.66,HYDRO-V1
BGD,Bangladesh,sdv-pii-l7uyo,sdv-id-CrPeiK,177.864,75.612808,64.045968,Hydro,3156.22,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-btc0d,sdv-id-DOXDnU,40.48,87.683008,-160.373921,Coal,22.68,CAPACITY-FACTOR-V1
AUS,Austria,sdv-pii-fact4,sdv-id-qtfSJm,67.518,79.4773425,21.484453,Hydro,6578.72,HYDRO-V1
BGD,Bangladesh,sdv-pii-2e41h,sdv-id-aFuVof,10.368,71.712496,-116.285668,Gas,54.54,HYDRO-V1
AUT,Australia,sdv-pii-s31hg,sdv-id-vVxaFf,8.849,-67.6773285,-59.451203,Oil,47.48,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-du0cf,sdv-id-yNIenL,342.485,43.5771625,57.137073,Hydro,1133.79,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-hgvl3,sdv-id-fmiPKO,2.649,-76.5282855,165.541352,Waste,1.53,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-0z2q6,sdv-id-VgcvXO,15.678,-19.199474,52.597735,Hydro,385.69,HYDRO-V1
AUT,Austria,sdv-pii-h6d5u,sdv-id-uTPxbp,3.534,26.7415795,104.102657,Hydro,121.68,HYDRO-V1
ARG,Argentina,sdv-pii-xl9c9,sdv-id-fNOzyB,1.149,-31.601372,-47.178047,Oil,40.71,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-yn6z1,sdv-id-PvofBO,432.578,-70.2828455,-54.244926,Waste,533.42,CAPACITY-FACTOR-V1
ARG,Algeria,sdv-pii-dzphy,sdv-id-MwDRfg,596.741,-5.19434,153.506825,Hydro,2092.69,HYDRO-V1
ARG,Australia,sdv-pii-0djv2,sdv-id-tOsboT,1.077,-78.8648955,40.268516,Solar,19.98,SOLAR-V1-NO-AGE
AUS,Australia,sdv-pii-9ih29,sdv-id-lXboTK,1.0,-38.3485335,96.862017,Waste,0.04,CAPACITY-FACTOR-V1
DZA,Argentina,sdv-pii-w5z6z,sdv-id-qyhZpa,76.694,16.691135,111.343992,Hydro,1300.79,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-7wgn9,sdv-id-pRQHSa,4.207,51.4535,-143.97437,Solar,4.68,HYDRO-V1
ARG,Argentina,sdv-pii-fqtei,sdv-id-UabHqQ,4.681,27.4630035,-121.767951,Gas,314.66,CAPACITY-FACTOR-V1
DZA,Argentina,sdv-pii-8o0jc,sdv-id-qIctYn,1.487,61.814267,-21.68489,Hydro,9.42,HYDRO-V1
AUS,Australia,sdv-pii-pify2,sdv-id-jFULCT,4.558,-67.4249015,-12.122425,Gas,126.29,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-j0y6h,sdv-id-Qkwbyg,2.233,68.3787765,-140.269119,Gas,442.34,HYDRO-V1
AUT,Bangladesh,sdv-pii-0oatr,sdv-id-weaJrc,1.398,-26.0810755,128.738422,Wind,0.93,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-wd94a,sdv-id-vgOtjQ,77.614,-1.589983,-142.056242,Solar,812.3,HYDRO-V1
AUT,Australia,sdv-pii-s36l6,sdv-id-YpaZPP,1783.695,-52.964887,22.436686,Gas,1899.65,SOLAR-V1-NO-AGE
AUT,Austria,sdv-pii-er7qt,sdv-id-hTIfDG,1.369,46.414213,86.433731,Gas,1.78,CAPACITY-FACTOR-V1
DZA,Argentina,sdv-pii-bd0od,sdv-id-MbszSB,164.291,78.2993025,-7.99211,Solar,95.01,HYDRO-V1
ARG,Argentina,sdv-pii-z1muy,sdv-id-yflEMe,14.85,-89.207569,-36.740991,Gas,5.27,HYDRO-V1
AGO,Argentina,sdv-pii-sj06u,sdv-id-zAJdUN,46.341,83.181968,77.907638,Hydro,1319.81,HYDRO-V1
AUS,Australia,sdv-pii-filfj,sdv-id-wrlduN,1.172,-20.92813,-57.8865,Hydro,664.29,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-4w5yc,sdv-id-nlFzBx,6.738,-38.3076255,-152.629854,Gas,70.39,SOLAR-V1-NO-AGE
DZA,Argentina,sdv-pii-3331f,sdv-id-bVLKez,878.679,31.225842,-18.135229,Oil,1597.22,CAPACITY-FACTOR-V1
AUT,Bahrain,sdv-pii-qrr1a,sdv-id-bvpuOq,318.916,40.8959795,143.459083,Gas,984.82,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-8k3wq,sdv-id-sphcOQ,17.992,-42.3514745,-25.85328,Gas,141.99,HYDRO-V1
AUS,Australia,sdv-pii-if9ad,sdv-id-QEnSbI,6.346,20.7433585,-67.64787,Hydro,12.31,HYDRO-V1
ARG,Australia,sdv-pii-qyuwl,sdv-id-KhWpae,1.0,32.9814205,13.156407,Gas,0.07,SOLAR-V1-NO-AGE
AUT,Australia,sdv-pii-rx7n1,sdv-id-JRrIDa,2.045,75.304891,132.478648,Wind,64.95,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-id0hg,sdv-id-hSOdRb,4.308,43.276279,-69.381211,Gas,338.31,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-6sxao,sdv-id-tMAjEi,104.32,88.3250585,160.469053,Oil,633.85,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-p5aia,sdv-id-GXsLQW,709.304,-12.530248,-4.383163,Oil,2727.5,HYDRO-V1
AUS,Australia,sdv-pii-9u72c,sdv-id-coHFrT,1.001,-23.987246,-151.96727,Biomass,0.08,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-rmtlt,sdv-id-LjgVqc,2.408,-60.820997,-92.292346,Oil,1.68,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-3jm1k,sdv-id-aSsEqe,121.593,-83.184248,125.8191,Solar,857.39,HYDRO-V1
AUT,Austria,sdv-pii-dmkh6,sdv-id-JJKCil,305.23,87.098224,-41.37028,Oil,1055.43,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-y1ck7,sdv-id-fSELcZ,300.348,-42.4752715,77.543728,Solar,1077.53,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-8egqk,sdv-id-OCrGHh,885.327,78.533344,136.93703,Solar,663.36,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-f2h84,sdv-id-RnLVWQ,672.699,-54.531735,-179.743507,Oil,2230.4,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-09bqt,sdv-id-OmZFed,9.267,-44.7700465,101.088921,Hydro,631.03,HYDRO-V1
AUS,Algeria,sdv-pii-g8jer,sdv-id-gvsimD,78.418,-80.470596,144.290123,Hydro,17.58,NO-ESTIMATION
ARG,Argentina,sdv-pii-kwz2a,sdv-id-POOWGY,162.577,49.3599835,41.402399,Gas,1018.43,HYDRO-V1
AUS,Australia,sdv-pii-zxxnk,sdv-id-JmiXhD,398.111,71.9553615,58.918952,Solar,198.18,HYDRO-V1
DZA,Algeria,sdv-pii-gmpq9,sdv-id-ShWqWG,53.372,82.256719,-83.481134,Hydro,1053.65,SOLAR-V1-NO-AGE
AGO,Argentina,sdv-pii-7m7wt,sdv-id-tXuqTv,127.911,37.548927,-84.414917,Coal,136.68,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-h1hem,sdv-id-SGXuvH,22.702,46.0477465,-14.767816,Gas,126.35,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-2cnu5,sdv-id-ShXNtz,17.588,51.4641365,-8.776767,Hydro,72.32,HYDRO-V1
AUS,Australia,sdv-pii-3cup1,sdv-id-UHtBkR,10.456,-79.3510915,178.182721,Hydro,1.36,CAPACITY-FACTOR-V1
AUS,Argentina,sdv-pii-qak7p,sdv-id-UlDDDu,1.004,73.217737,-28.567635,Gas,30.81,HYDRO-V1
AUS,Australia,sdv-pii-gkfdv,sdv-id-pNONRH,673.304,-29.284953,-79.391561,Hydro,1895.62,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-bnb6b,sdv-id-oSQOJE,67.122,31.4125315,84.705246,Oil,81.29,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-tsedz,sdv-id-iWtwMp,104.263,53.0037965,173.246412,Solar,779.46,HYDRO-V1
ARG,Australia,sdv-pii-8jxrm,sdv-id-QmfocX,13.483,-36.1927495,97.521136,Hydro,363.3,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-y25mf,sdv-id-VagYCf,116.015,85.7450235,126.041289,Gas,34.91,SOLAR-V1-NO-AGE
ARG,Argentina,sdv-pii-4irvs,sdv-id-Xrzruf,484.632,34.30918,-151.952529,Solar,2288.48,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-5mmrr,sdv-id-rGumiq,756.48,-64.1886225,30.596461,Coal,2334.67,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-stedp,sdv-id-fgJlbe,1093.167,79.6897985,38.877126,Gas,1833.1,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-xhkxp,sdv-id-OATmWD,83.321,-26.1108755,169.778517,Hydro,348.88,CAPACITY-FACTOR-V1
DZA,Argentina,sdv-pii-pbtk9,sdv-id-DHstwR,164.421,-84.794755,-149.099847,Gas,1166.73,HYDRO-V1
AUS,Australia,sdv-pii-1bash,sdv-id-ugAsMb,40.198,-33.4127795,-4.330112,Hydro,655.04,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-xxr4e,sdv-id-NqTCeZ,4.573,33.968177,-33.50765,Gas,104.17,CAPACITY-FACTOR-V1
DZA,Argentina,sdv-pii-iwq0t,sdv-id-uDGtQN,57.878,-23.0945555,-130.38475,Coal,0.21,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-dsgpu,sdv-id-OAQxXf,51.725,-26.082595,-43.563048,Gas,44.41,HYDRO-V1
AGO,Argentina,sdv-pii-6pplt,sdv-id-jwYebI,564.398,65.120608,175.926192,Solar,771.76,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-cg0ix,sdv-id-xJUymM,1.361,78.3512885,117.044765,Biomass,3.84,WIND-V1
AUS,Austria,sdv-pii-87viu,sdv-id-ikzpPo,2.272,-20.4877595,-167.176807,Wind,6.37,SOLAR-V1-NO-AGE
DZA,Albania,sdv-pii-pdvt0,sdv-id-HHYFmS,36.763,51.498802,-10.518231,Solar,41.93,HYDRO-V1
AUS,Australia,sdv-pii-q8num,sdv-id-NqSJkZ,42.553,-33.98027,162.905125,Hydro,112.62,HYDRO-V1
AUS,Australia,sdv-pii-swffs,sdv-id-HTcPOo,409.595,-30.597588,-154.240589,Hydro,3159.31,HYDRO-V1
AUT,Australia,sdv-pii-009d0,sdv-id-yHjeZA,159.577,84.804312,-169.37482,Wind,8.88,CAPACITY-FACTOR-V1
ARG,Australia,sdv-pii-zudfy,sdv-id-lNAzzj,33.642,-2.9192605,-164.907472,Wind,572.12,CAPACITY-FACTOR-V1
